Acatlán de Juárez,Amacueca,Atemajac de Brizuela,Atoyac,Cocula,San Martín Hidalgo,Sayula,Tapalpa,Techaluta de Montenegro,Teocuitatlán de Corona,Villa Corona,Zacoalco de Torres
1.9947031520823368,0.0,0.0,0.0,2.63639130066838,0.0,0.0,5.914375931418117,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8145571531503824,0.0,1.010240166203489,0.0,0.0,0.0,0.0,0.0
2.220774394704453,0.0,0.0,0.0,0.0,2.256474582087633,1.348265255695284,0.0,0.0,0.0,0.0,4.273288776176406
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9824696856693664,0.0,0.7446332226671868,0.0,0.0,0.0,0.0,0.8990834433818107
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.710366381570756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
