Atenguillo,Cabo Corrientes,Guachinango,Mascota,Mixtlán,Puerto Vallarta,San Sebastián del Oeste,Talpa de Allende
0.0,0.0,0.0,0.0,0.0,1.5092605041522895,0.0,0.0
0.0,0.0,0.0,0.6854660482810065,0.0,0.7776715365549437,0.0,1.573286452862833
0.0,0.0,0.0,1.6153296225907174,0.0,1.1385762222718785,0.0,0.0
0.0,0.0,0.0,0.9556581242444174,0.0,0.3820197765199726,0.0,0.0
0.0,0.0,0.0,5.1478962947398,0.0,0.5955428148181571,0.0,4.20991708802617
0.0,0.0,0.0,0.9106734191778618,0.0,0.9777003255395108,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.4965711225275366,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.9504587518531652,0.0,0.8799272059921148
0.0,14.68646559196704,8.264542613591455,2.754193800906566,0.0,2.470761352042476,0.0,5.642281320865468
0.0,0.0,0.0,0.0,0.0,0.204689868817915,0.0,3.3655246880150598
0.0,0.0,0.0,0.0,0.0,2.323832040109271,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.6691811775288925,0.0,0.0
0.0,8.45429427149245,0.0,2.768610843535733,0.0,2.2011044766900607,0.0,1.8649178540056877
0.0,0.0,0.0,0.0,0.0,3.0507223399303407,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.194515749148111,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.3369556458158442,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.3934164692838897,0.0,2.772248672784262
0.0,0.0,0.0,1.0498878436327557,0.0,1.095184934428981,0.0,2.2673179496562823
0.0,0.0,0.0,0.0,0.0,0.2526491811049032,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.7518657174907202,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.927407359909462,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.6735874356306495,0.0,1.5241059967269563
0.0,0.0,0.0,0.0,0.0,0.7242609858340561,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.8968334909014578,0.0,13.40527000498306
0.0,0.0,0.0,0.7168807821187485,0.0,0.846842625555324,0.0,2.596296843261617
1.9689601477573595,0.0,0.0,1.4877003109775588,0.0,1.265863775827265,0.0,2.8810519809096657
4.766318578220017,0.0,0.0,0.9903627306809318,0.0,0.7568235952302867,0.0,0.7608267890902006
0.0,0.0,0.0,0.8162457548609354,0.0,0.7582366156043036,0.0,2.043766851446216
0.0,0.0,0.0,0.0,0.0,1.583521148356262,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.2207471800074771,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.9172360806262836,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.041339373569659,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.343251652054055,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.3157541082655285,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.5338533065115892,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.1585023386028972,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.4046150758849475,0.0,0.0
0.0,0.8580044255719932,3.822376112616745,0.9727375755031318,0.0,0.7237319420167924,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.5205276018745534,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.1807639731698975,0.0,0.0
0.0,0.0,0.0,5.404536285973163,0.0,1.0987368364641648,0.0,0.0
0.0,0.0,0.0,3.736702521598206,0.0,0.7444935057351384,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.3884924828228653,0.0,57.03231890689633
0.0,0.0,0.0,0.0,0.0,0.5811699096054431,0.0,0.0
0.0,0.0,0.0,0.0,0.0,5.41964003005076,0.0,3.825433091306107
0.0,0.0,0.0,0.0,0.0,0.6719947291243819,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.7571306916933673,0.0,0.0
0.0,0.0,0.0,2.5875908224463458,0.0,0.5378760857799166,0.0,2.186652618807935
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.5379742248403272,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.4531876388764661,0.0,0.0
0.0,0.0,0.0,1.1955360708012903,4.482196621313734,1.2254973790153627,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0507762268320182,0.0,2.076554554945353
0.0,0.0,0.0,0.0,0.0,4.464622515415415,0.0,16.31280573665747
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.8592618966600405,0.0,1.8602012028654216,0.0,0.0
0.0,0.0,2.2649279438066654,0.0,0.0,0.6406788464203224,0.0,0.4832149077974336
0.0,0.0,0.0,0.0,0.0,1.018084125061088,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.719556891183175,0.0,2.0195050629327223
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5637525759314594
0.0,0.0,0.0,0.0,0.0,0.5898713384003396,0.0,0.88978940381768
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.3485314309102765,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.585321123245482,0.0,0.0
0.0,0.0,0.0,1.3851181161826904,0.0,0.6673095659789555,0.0,0.7685093647779954
0.0,0.0,0.0,0.0,0.0,0.3021569220293786,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.8632605689739256,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.9101106927098532,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.6097095033807105,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.8904602433809079,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,100.34871004295464,0.0,0.0,0.0,15.084428445968292,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,4.790207153142966,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.7557505939137977,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.695897668239848,1.5501056516681515,39.776601421918,0.0,21.08364341877465,0.0,10.713388427984947,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.5133568712350073,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.71492310467505,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.7919489284353697,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.709629439637848,0.0,0.0
0.0,0.0,0.0,0.0,0.0,8.691131830008674,0.0,0.0
0.0,0.0,0.0,0.0,9.947413352392582,0.6407090609888841,0.0,0.8897450827674801
0.0,0.0,0.0,0.0,0.0,1.6042568468604093,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.190919474237478,0.0,0.0
0.0,0.0,0.0,0.0,0.0,7.290802129261078,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.8723356794271733,0.0,0.0
0.0,0.0,0.0,0.0,0.0,5.204461749784767,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.7008977282265059,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.5029131128967566,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.072500667155914,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.0398513728648298,0.0,1.0358533070242937,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.976436264606289,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0480482500892812,0.0,0.0
0.0,0.0,0.0,0.6950029309206516,0.0,1.2819598050474024,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.3090729669277622,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.4040568187316569,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.5689775338794548,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.5901385810499716,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.5067066719180566,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.5041259762186004,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.4562444802756345,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.3341561203865806,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.8998668467987634,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.8654691025689979,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0968157607749789,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.1127561048439294,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.3608774462287338,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.2514803799338468,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.8439518845786467,0.0,2.585648581178277
0.0,0.0,0.0,0.0,0.0,0.4023672143522534,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,6.752017415769879,0.0,0.0
0.0,0.0,0.0,0.0,0.0,13.088023326686288,0.0,0.0
0.0,0.0,0.0,0.0,0.0,9.794435996615771,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.8750242891964215,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.4182656380562455,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.6956966182465373,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.6337658192134996,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.6258920090152282,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.096214396728128,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.268594927664077,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.9078065781344676,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.339116988913723,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.369997712535008,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.738288005541705,0.0,0.0,0.0,0.0,0.858686278194223,0.0,4.201957723274506
0.0,0.0,0.0,0.0,0.0,0.7173282278137653,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.4318548778518474,0.0,0.0
0.0,0.0,0.0,1.7287780616172757,0.0,1.0464786151282677,0.0,0.6956713857577539
0.0,0.0,0.0,0.0,0.0,2.172782957502168,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0744531108527204,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0510006408450765,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.8629492597171733,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.056213937674665,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0656701153961587,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.303669774501301,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.247338364491985,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.032094341647044,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.5002087503181785,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.1920267748565769,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.6048108441202973,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.4366209695534682,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.7204893622670228,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.4495413015521727,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.3771159589802475,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.529301573082136,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.1300912551313917,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.366525372888735,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.986156253694872,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.8856452272427316,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.8641750399156352,0.0,0.0
0.0,0.0,0.0,0.0,0.0,6.405686052487874,0.0,0.0
0.0,1.9600109214786128,0.0,0.7893192944986601,0.0,11.51730966974126,0.0,0.0
0.0,0.0,0.0,7.155578003529708,0.0,2.6885018695941225,14.477942504391798,24.558072138182
0.0,0.0,0.0,0.0,0.0,1.343220145450682,0.0,0.0
0.0,0.0,0.0,0.0,0.0,4.453226331817507,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,41.07074206957153,0.0,0.0,0.0,63.24381809561633
0.0,0.0,0.0,0.0,0.0,10.35539111660608,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,6.096909137317431,0.0,0.0
0.0,2.7398925626148456,0.0,1.1485381174142748,0.0,2.3683572742037904,0.0,0.0
4.511710308165501,0.0,2.2731680704484463,2.143502010900737,2.7110158349076,2.8422209734050408,4.40821959990762,2.182378102394105
0.0,18.225410803996265,0.0,0.0,0.0,2.7067621233394576,0.0,1.5951529095945642
2.2411640958617847,2.287136692699975,0.0,1.7462891098154174,3.174317829725944,1.0057053800510731,1.9759123959085227,2.4843563674047187
1.8439243567281516,1.6129272395116574,1.6213498360626322,2.143424903005525,2.209882516768641,1.35500576528359,0.0,1.3081673689443925
2.0968002525266867,3.4062306143086585,0.0,2.263276155686816,2.12131799823493,1.359685724402047,0.0,1.009422174026407
0.0,0.0,0.0,0.0,0.0,1.883449503494197,0.0,0.0
3.835729614069934,0.0,0.0,1.580829670518014,0.0,0.9162972239587428,0.0,1.9790897895314647
0.0,0.0,0.0,1.976049527789244,0.0,0.726312716672113,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.8447973235299523,0.0,1.1023980013355232
0.0,1.0103760278924496,0.0,2.975284286303649,0.0,0.7639061758625078,0.0,1.3409463082870137
0.0,0.0,0.0,2.2407500266932314,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.8803172203507863,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0957631371610137,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.7730705374118221,0.0,1.4953974283499312
0.0,0.0,0.0,1.7996767606326003,0.0,0.6925330631537984,0.0,1.9497732078634764
0.0,0.0,0.0,0.0,0.0,1.111082194177245,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0144016819663737,0.0,0.0
0.0,0.0,0.0,1.5003129121944427,0.0,0.7196915158918853,0.0,1.4087162682681331
0.0,0.0,0.0,2.440895977557559,0.0,1.3209971395788942,0.0,2.64447132081128
0.0,0.0,0.0,0.0,0.0,1.2286069395635806,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.2012982697728334,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.2359485688921792,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.203539387119641,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.2064487890942216,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0710901903179704,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.2373737845754251,0.0,0.0
0.0,0.0,0.0,1.584450393666757,0.0,1.0254666928799796,0.0,2.975434028035524
