Acatic,Arandas,Cañadas de Obregón,Jalostotitlán,Jesús María,Mexticacán,San Ignacio Cerro Gordo,San Julián,San Miguel el Alto,Tepatitlán de Morelos,Valle de Guadalupe,Yahualica de González Gallo
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7543744123954859,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.868826866422072,0.0,1.0479863261567393,3.831249227381227,0.0
0.0,1.4251601230140774,0.0,0.1873817060507482,0.4617268677110115,0.0,0.0,1.4345062634875836,0.0,0.2884966257431006,0.0,0.1513677895340654
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.684653026351969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.733765421680747,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.138272672286492,0.0,0.0,0.0
0.0,0.8979894231100968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8861819857232807,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.915955723045007,0.0,0.0
0.0,0.0,0.0,4.754591387052471,0.0,0.0,0.0,0.0,0.0,0.4774085269215207,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6699737860440145,2.5715294099713137,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5777457629683687,0.0,0.0
0.0,7.341617446123622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1451529014349235,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.4434905073945363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3936917003128437,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8783820998649623,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7950097328576735,0.0,0.0,1.6315116377513807
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.282310901250208
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.078451944316732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.128726524404538,1.1500429392209472,0.0,1.572573387951424,0.0,0.0,0.8567616229615321,1.4714189937571602,1.177335194117045,2.1185197851181794,0.0,0.0
7.161403723879421,2.4671895350183783,0.0,7.923283509242879,0.0,0.0,2.899133135496772,6.257066467389049,6.134376813587885,4.267086015579992,9.008060796025784,0.0
0.0,0.0,0.0,2.7414279630219767,0.0,0.0,1.5500846710089482,0.0,0.0,1.7491426943886308,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4586883051103618,0.0,0.0
0.0,0.5360655847325589,0.0,0.0,0.0,0.0,0.0,0.0,0.6052800333418566,0.9037373630353936,0.0,0.0
0.0,0.2217168284846415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2698971815771743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2092737203256715,0.0,0.0
0.0,1.5192920682508464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9424267464407732,0.0,0.0
0.0,0.1500892443786226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5019478485904972,0.0,0.0
0.0,2.0665891723736416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2550252986999977,0.0,0.0
0.0,1.7716357594491368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.305301347071666,0.0,0.0
0.0,0.6885528984945948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4355298571914945,0.0,0.837485573021613,0.0,0.0,0.0,0.0,0.0,0.924076846645546,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.922506906607321,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.056434980255954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.280991339362756,0.0,0.0
0.0,10.566925321943812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.012793782978715,0.0,1.50516537349046,0.0,0.0,0.0,0.0,3.4847712946202587,1.6552733858804625,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5716064840982636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150424153067379,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8400679675766191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5431053297664943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.914824085856035,1.4568870170189094,5.186933798316656,2.10030593939265,2.0240900446923127,2.609947018281162,1.670438823878038,2.288511894366558,1.7616152222875474,1.2928179340657706,2.0605677572475574,2.983210036612135
1.7916737761043005,1.172752002881698,0.0,0.5956864905305526,1.728353737165045,2.995694085436853,1.1374317670238188,2.625186137187092,1.1992506773843294,1.208283494986423,1.6498225402002795,2.749704233667133
1.929326625166909,1.424757898686792,0.0,0.827074417817688,0.0,0.0,0.0,1.8291557496974136,1.1655605760879142,0.8621845987698509,0.0,0.0
2.47563287412679,0.6477238405576006,0.0,1.3413248394002235,0.0,0.0,0.0,1.0431545382563951,1.2151746539772983,1.3029990527057895,0.0,0.0
0.0,1.5541709809051758,0.0,1.3765368603377746,2.2071834217347512,0.0,1.8314763193893195,0.0,1.0975718756571315,1.1665685752489068,0.0,1.8727961276966767
0.0,0.5707744513703187,0.0,0.0,0.0,0.0,0.0,0.0,3.866822144105344,0.8871494333059481,0.0,1.773210125455164
1.0874765974200624,0.5318467162659766,0.0,0.0,0.0,0.0,0.0,1.649623486150937,1.9216526175756203,1.030268172618342,0.0,1.8358603827343063
1.4739408714613118,0.677724908537875,0.0,1.5006606886136928,0.0,0.0,0.0,2.794827360571188,1.113061513826971,0.5776118093047955,0.0,1.2760426217049905
3.264303854371585,0.6475926596052468,8.566021849141762,2.273959750471944,4.075097772892683,4.213150018649398,0.0,1.621096608009624,0.9155983271231533,1.3059412365002965,0.0,1.9243871112586888
1.246310408892511,0.8003886885327083,0.0,1.1049783481590816,2.828856959283825,0.0,2.2016322403304573,2.255785291403102,1.112284778646352,1.4480850609345968,0.0,1.5301825827898503
2.9432795175414794,2.2716035889433344,9.402650715458597,0.6240133883396902,0.0,0.0,1.2433257144408063,0.0,1.8216046717716832,1.3953655660915736,0.0,2.4483926370669
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.412532993353941,0.0,0.0
0.0,0.3878739053188689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4490724274321096,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.620801284116309,0.0,0.0
0.0,0.0,0.0,0.715547007506875,0.0,0.0,0.0,0.0,0.0,1.0282257971634938,0.0,0.0
0.0,0.0,0.0,4.2080629500317945,0.0,0.0,1.2476821534079765,1.1298365616280237,0.0,0.7492510562664184,4.578638582482236,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2322154057065313,0.0,0.0
0.0,2.11857409869292,0.0,0.0,0.0,0.0,0.0,0.0,5.892157291394189,1.072868190772569,0.0,1.73203131211521
1.3891786609182055,1.8243111328316888,0.0,0.0,4.335563660592215,0.0,0.0,0.0,1.0228261525990734,3.13504648478736,0.0,1.172594460501527
2.0158541872092948,1.2171403458605552,0.0,3.5106805991692345,0.0,0.0,0.0,3.503849781823181,9.565073677435375,1.261193296805352,0.0,2.268754931337668
1.792055805682288,1.5710850271212078,1.7556457829636636,1.664494873238688,1.6704202595188258,0.0,0.8125302797187204,2.084121445582672,1.9117466248082144,1.4329706167597882,1.210127837272547,1.7479624316159017
0.0,4.741941046686805,0.0,2.8056415909846533,6.913375542510223,0.0,6.11422286897974,0.0,1.9769353026979504,1.3498818619738344,13.598459790002204,2.2664099650003675
0.0,1.4158870342317675,0.0,2.2688550980254534,2.8461649105893736,0.0,0.0,0.0,1.9184402260383824,1.6010384170351648,0.0,3.665582817014136
0.0,2.231588891577124,0.0,0.0,0.0,0.0,0.0,0.0,6.69526107341557,1.0224714916576878,0.0,0.0
2.031812077295754,1.1040979169809295,0.0,2.444762350506039,0.0,0.0,0.8973091582461734,0.8756000657079596,0.9066576153584884,1.10608920487674,0.0,0.8315326663397253
0.0,0.8356699385554617,0.0,0.7416552566332384,0.0,0.0,0.0,0.0,0.0,0.507496568873223,0.0,0.0
11.469157156366643,2.0774678044577954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.972168922761857,0.0,0.0
0.0,6.179784622828959,0.0,0.0,0.0,0.0,0.0,0.0,5.980878378237234,1.0890228905229808,0.0,4.113980564986596
2.097677726031205,1.633841867047537,0.0,2.2406165483558,1.5712217142068687,0.0,1.8682347655215872,1.591012832573223,1.3385499445350706,1.356131315038528,0.0,2.282148923090648
1.5236153055231934,1.172916390185446,0.0,1.2824908592220905,1.505792540184178,0.0,1.002302223976444,0.0,0.8101956262523126,0.6695308472781267,0.0,1.6433133837136094
0.0,0.7237463263400354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.142611857748077,0.0,2.9748641921100427
0.0,1.24500993530167,0.0,0.9058546755789268,0.0,0.0,0.0,0.0,0.0,0.9795910422847878,0.0,1.4635070068616505
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6665936049853124,0.0,1.2913731691035664
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4321678390462598,0.0,0.0
0.0,1.270373805911692,0.0,0.4441485436346705,0.9551349749036846,0.0,0.0,1.5716445239889816,0.375551719096852,0.9915389840259404,0.0,0.8610844850335188
0.0,0.753597786210267,0.0,2.318563518494685,0.0,0.0,0.0,1.3805425251251957,0.7147551963229699,0.3346600131863382,0.0,1.8729460953558448
0.0,1.1150389993120633,0.0,3.5735363866214485,0.0,0.0,0.0,0.0,2.0144127491945945,1.467170175415479,0.0,0.0
1.1797293805254516,1.0684524471155556,0.0,0.0,0.0,0.0,0.0,1.9573359506997547,0.0,1.1071238159512922,0.0,3.3193333956068054
0.0,1.5896839787489552,0.0,0.0,4.980039339869437,0.0,0.0,0.0,0.0,0.6417743004715897,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.360427814020505,0.0,0.0
0.0,1.6960665301015785,0.0,0.8614983530532992,0.0,0.0,1.2873798967873555,1.1724847016977311,0.7804753422307946,0.821092449231092,0.0,0.0
0.0,0.8762503867964445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9728198893554452,0.0,0.0
1.3757333597807575,1.0053677054790688,1.742821489443111,0.89226165644627,1.8951068623070724,1.6531656788193123,0.0,1.4842092684289725,1.2108548219957864,0.0,1.1212024461625263,1.0144212608137146
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.740287191320994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4760023272255935,1.269940723932404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2202625240911198,0.0,0.0
2.1260618419225046,1.4120501513549208,0.0,0.5924177737402122,2.123309658308365,0.0,2.582064873739807,0.9406490099172544,1.1827310996335132,1.1021187354090167,0.0,0.0
0.0,1.953098323826941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7413144325015949,0.0,2.800449094684362
0.0,1.0011626759780652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4149439662342951,0.0,0.0,2.042706990503261,0.0,0.7948951878038664,0.7756638526150632,0.3212706652154644,0.4826108244245077,0.0,0.7366260657219638
0.0,1.039498802009626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.30584514705519
1.7108972012386237,1.4931722104307033,0.0,2.4378441856762536,2.427105749403497,0.0,0.0,2.801752450703127,1.183355926758637,1.306723143599147,0.0,1.7504902735304002
0.0,1.7600690406714492,0.0,0.0,0.0,0.0,0.0,0.0,2.341426026692384,1.7369263349119253,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0965253893613531,0.0,0.0,0.0,0.0,0.0,0.0,0.7428623770697222,0.5410537262091455,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6277550258078396,0.0,0.0
0.7142320766464773,0.0,0.0,0.0,1.5285160808120866,0.0,0.0,1.451033698835437,0.0,1.7235647906145095,0.0,2.6411776772019206
0.0,1.2962712333600293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3325280088355114,0.0,0.0
1.9629698469496384,1.504304532319983,0.0,2.103741950924322,0.0,3.507996302105927,1.100304231711304,2.147367936081739,0.6670605343037436,1.255098248322103,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.112079746757213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8437772702504914,0.0,0.0,0.0,0.0,0.0,0.0,0.9527221086671984,0.7285973229900613,0.0,0.0
0.7616587458709084,1.379631912753198,0.0,1.945467854577416,1.9016819496420896,0.0,0.0,1.9256355471644635,2.11855899082125,0.8395864121971739,0.0,2.0001643846709656
0.6324697522927394,0.6937397052745264,0.0,0.9546057758645644,1.6668568615575547,1.3605197654923975,1.3228792540740129,0.0,1.0175874174128998,1.4351852226179638,0.0,2.2936318993308378
0.0,0.0,0.0,0.0,3.2468978955976944,0.0,0.0,0.0,0.0,1.8829149079915364,0.0,0.0
0.0,0.0,0.0,2.55743191942496,0.0,0.0,0.0,0.0,0.5406119008932355,1.3124911263962664,0.0,1.859314562864208
0.8122073836659094,2.7952672262644205,0.0,1.244749067536025,1.4195229694135094,0.0,0.0,1.078052467093762,1.1162910069636376,1.7712556898235956,0.0,1.2797449964953302
0.6470147187838218,1.43566478379669,0.0,0.6760792625847203,0.0,0.0,0.0,3.833885219214428,0.4763847834023081,1.055362182997725,0.0,0.9102331428550666
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.783254072653606,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7010626861401621,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2270295861625464,0.0,0.0
0.0,1.245820645246732,0.0,0.8684062410538778,0.0,0.0,0.0,0.6520751561618608,0.0,0.0,0.0,0.8708306755908878
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.926903588188918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1062028175412897,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.2970958333812508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.298976158560193,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6001868083031769,0.0,2.3082127885014048,2.7576544371794025,0.0,0.0,0.0,0.0,3.010833438739258,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0346260507975655,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6567798323885389,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
