Encarnación de Díaz,Lagos de Moreno,Ojuelos de Jalisco,San Diego de Alejandría,San Juan de los Lagos,Teocaltiche,Unión de San Antonio,Villa Hidalgo
2.370124198545733,1.1977247107432456,2.9685125434357365,3.296462500615304,1.3921489716187578,2.3785244812131965,1.3120960155683226,1.2061015418128784
2.133533100787537,0.9775023881705408,1.6278311011025195,0.0,1.0132831505479187,1.847331210112576,0.0,1.9322946368235252
0.0,0.6533591817379111,0.0,3.4178541706458563,0.7595665851040717,1.252628947327302,0.0,0.0
0.0,0.5255152112037375,0.0,0.0,0.9223649264907176,0.7255273551334543,0.0,0.0
1.2468578104127317,1.0453004630293437,1.6720876015500794,0.0,0.5781733241505528,2.852892767857937,0.5721968882048942,0.9552096320952914
0.0,0.5365736130596481,0.8215390871300579,0.0,0.3614768851193799,0.0,0.0,0.0
0.0,0.9755676684995094,2.740710521247847,0.0,0.4606134433908241,0.0,0.0,0.0
0.8558482124914593,0.7440078612954661,1.1823966889490567,0.0,8.444124114135683,1.016776936207802,2.495170019829233,0.867784937677352
2.8298685130402137,0.7101460835313477,3.512286063742722,0.0,1.0424622266369477,2.2139871856243327,0.0,0.9517802054601956
1.1571042537916632,1.2705186052597413,2.6585360305609638,3.727576974066959,0.919807224505554,1.1356047321678864,2.040078107946403,0.7804614289452696
3.750237091115286,1.126738829274916,1.1121130105583248,6.315213167099059,0.9485460289413796,2.5652359900635764,3.328264045796042,2.350662678864649
1.4422320527363317,1.476785733314379,1.337082436358291,0.0,3.288534260642824,1.983961141370986,0.0,0.0
1.0866528632957977,1.677055301174171,1.8609427555386004,0.0,1.7815955206800524,0.6454903760603242,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.9642323795985476,0.0,0.0,0.0,1.849805067506452,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.826717583279348,0.0,0.0,0.0,0.0,1.461301494713817,0.0,1.8846150229444067
2.0047147308890856,0.6058025967610441,0.0,0.0,0.0,1.832053567347685,0.0,15.151246578176725
5.967315128755764,0.0,1.459900033260087,0.0,0.0,2.304046674714031,2.6886768327295014,7.2001458584813465
0.0,1.0380198984867526,1.5573878390131064,1.100554072902595,2.327741726651583,1.6007888215945612,1.3385020685674351,21.524948818210756
3.129602364619932,1.3381774599549972,7.000277244754725,0.0,1.155044744544251,0.0,3.5252409131456286,7.706468407776546
2.7477630733928406,1.109205834017989,1.9813347392218903,0.0,1.4370107635040543,1.889936904731288,0.0,13.959761228128832
4.1028323682517405,0.8771590057631843,0.0,0.0,1.3977558353302852,0.0,0.0,0.0
0.7381497532349547,0.7057687222138932,0.4815677072170219,0.0,1.4669280524370742,0.9743857141468064,0.0,3.392950254618343
0.0,0.4716527112956138,0.0,0.0,8.643172148960387,0.0,0.0,1.0864857099488248
2.546317912557371,3.5725350234725712,7.47546162726291,0.0,1.2650770253541213,0.0,0.0,0.0
0.0,1.21452785413364,0.0,0.0,10.321889245515951,8.355951636439443,0.0,9.325838879954734
1.7386679803444065,0.9176737789621944,2.491418116622776,0.0,2.0114561256486425,1.438540769451622,0.90928833077169,1.8730999602234664
1.9168322819750063,1.03355568479662,2.041319849047795,0.0,0.8178852815529898,0.0,0.8890636907053491,0.0
1.9379371278178597,0.4799674597555105,0.0,0.0,0.8787405828929251,0.0,0.0,0.0
0.7423725779102119,0.5709311549239491,0.8072044520285323,0.0,0.55734314486568,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.3037525931901503,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7360723633934008,0.5190101440933351,0.0,0.0,0.967698228033494,0.739943881412564,1.0204618727009869,1.756766114554991
0.6465706358679872,0.3801396972445831,0.0,0.0,2.9737009155233034,1.2070897463274146,0.0,0.9552861222964524
0.0,0.6817728765173565,0.0,0.0,1.2674752756391527,0.0,0.0,0.0
0.0,0.8329425436198085,2.3068011697207758,0.0,2.550491801252082,3.2672453946295907,3.2453074190694475,2.7088131460576963
0.0,1.3254368268903154,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2551490907382907,0.7190747181358422,0.0,0.0,1.1224633367505443,0.0,0.0,2.433952617363594
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9800458245529216,0.0,2.226256906818911,2.341103493281792,0.7535016847872539,1.501507744750988,1.0439980915691636,0.98033708781175
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5210623525712552,0.0,0.0,0.0,0.0,0.0,0.0
0.6922906022628428,1.3186100462018362,1.847656109313672,0.0,0.5753311884401828,1.1963125869716875,0.0,0.5424129335460358
2.9463142129974185,0.8956431993712207,0.0,0.0,20.34689784303269,0.0,0.0,0.0
0.876506089960858,0.6558696517256636,0.0,0.0,1.184481236747974,1.6661107214298705,0.0,0.0
1.380458445035355,0.5436662016068111,5.403653164176692,0.0,1.4438898777662306,0.8631746462434293,0.0,0.0
0.0,0.4766887674913328,0.0,0.0,0.0,0.0,0.0,0.0
1.933750233677266,0.6911920533378798,2.16270090904888,1.2792762073615025,0.4391942655857583,0.9025348312858792,0.0,0.0
0.0,1.7022993327297489,1.5353573255123771,0.0,1.309540559542302,2.60953005403495,0.0,2.839611386924193
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2828473694668934,1.80843894012288,0.0,0.4006384334299449,1.4969153091786358,0.0,0.0
0.0,0.0,0.0,0.0,0.5755147626350267,0.0,0.0,0.0
0.0,0.0,2.039456263274477,0.0,0.810325064001375,0.7535453636003517,0.0,1.2495012406638486
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6761828853587672,0.6898373255042946,0.0,0.0,1.2791367049197868,1.6727445614913643,0.0,1.1557014933773246
0.0,1.231627371105841,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.677137391478274,0.0,0.0,1.849749802403617,0.0,0.0,0.0
3.4947168145077376,1.7714634182066495,6.177922548879514,4.1764017230945685,1.5682405189202182,1.0714433685504836,2.793654001872918,0.7772747651314892
0.8893101068568939,0.6129150332430626,0.7939366539153327,1.2716073330567006,0.632517979045745,0.8526388998714921,0.7732691594211897,1.1295148469765008
1.5013282125601084,0.0,0.0,0.0,0.9639309364992996,0.8232134972223079,0.0,0.0
1.3041062909988572,0.6861327157856452,0.0,0.0,0.6803096519046781,1.161992143902828,0.0,0.842963050822364
1.6589598756212638,0.917528504777798,0.0,0.0,1.0893964939692766,1.2853702492271777,0.0,0.9946317404734112
0.5027630199700762,1.276413820964235,2.5302994648693136,0.0,0.8278613639888961,0.9386137454630604,0.8090305600352001,0.8666178047599279
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6420358498941054,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.950476476120164,0.0,0.0,0.0,0.0,5.303277875169516,0.0
1.2597599442288905,0.0,0.5977202571970873,0.0,0.720712070242449,0.7483189412299818,0.5590064877023733,0.1974055648536883
1.4582579195808965,0.0,0.0,0.0,1.8112512404722405,0.0,0.0,0.0
1.5535111304895477,0.0,0.0,0.0,0.5788685782680979,0.0,0.0,1.840989675191064
0.0,0.6568244646119767,0.0,0.0,2.366343653460165,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.126043381384147,1.1438778383044068,1.5465967782377954,0.0,0.0,1.3858438741977597,1.0172660633521484,1.5566794669848103
0.0,0.0,0.0,0.0,0.0,1.4573076369821332,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2260650663142956,1.789001594662413,6.23908638363822,0.0,0.6822379672445439,2.0392501017501017,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5477356198692098,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.1380860517813467,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.3402553752654869,0.0,0.0,0.0,0.0,0.0,1.5436869947254264
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6697794635912891,0.7175997820585848,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0439728547935427,0.6691381310945969,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6087615263437784,0.0,0.0,1.702846879087612,1.5757127946401184,0.0,0.5177537674503014,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.15798766127323,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2692136064503689,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5751095826698917,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.6412732442474174,0.0,0.0,0.0,0.0,0.0
2.6595435114359103,0.9950380816364977,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.3259397145019696,0.0,0.0,0.3214238921891154,0.0,1.0716785544511147,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.3608349136915196,0.0,4.700207721727138,0.7509595771537502,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.151704910816398,1.7474775393758455,0.0,0.0,0.0,0.0,0.0,2.0872648386989265
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2427978999176735,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3337681599655736,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2256208456053947,1.3677401051833098,0.0,0.0,2.2222337367070604,1.5328591368859823,0.0,2.594683434833043
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.714630824142714,0.0,1.036852758242777
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3305470518041412,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.1973379142600955,3.1317585321452457,0.0,1.2443230476161042,1.983656552534719,2.35097059001785,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3084621179272776,0.0,0.0,0.3781041736213438,0.6027605315047584,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2284575527704813,0.5633971681925414,0.0,0.0,0.0,0.0,0.0,0.0
3.9968605173784018,1.2052317162348096,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.2612533764586409,0.0,0.0,0.8094435376178377,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5751269357375105,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.8279650214229008,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6281299592639789,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8474787010364541,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.7466474581928835,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5145813563221224,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5777650286263576,1.4466623828289071,2.124290201301716,0.0,1.0245606170052146,2.095376251339554,0.0,5.846473915567952
0.9013338655116148,0.8746743787689342,0.6615323534186557,0.0,1.05234440112579,1.003889481619507,0.0,0.0
0.0,1.4671310148695935,0.0,0.0,0.0,0.0,0.0,0.0
1.6846258161587049,0.917412894967038,1.099047162517882,0.0,1.0415576392049637,1.2897866410134358,0.59036229754094,0.8388775489965773
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.0991937453678275,0.0,0.0,0.0
0.0,0.7987948497695334,2.7857717317786266,0.0,1.0183058306749757,0.0,0.0,0.0
0.0,1.492103457675885,0.0,0.0,0.0,0.0,0.0,0.0
4.338908040234479,0.9365499801117332,0.0,0.0,0.0,0.0,0.0,0.0
0.7857506910003332,0.7349493031939487,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6350435552876585,0.6993771410884135,0.0,0.6154513508724014,0.990565105187162,0.0,0.9239167514899392
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.3612951823595896,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.6903680443211562,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0110226291326665,4.911088077080688,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2897140296707474,0.7416693962097357,0.0,0.0,0.0,0.0,0.0,1.235051877509327
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.052266043375276,0.0,0.0,1.713010548190105,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.651243295674041,0.0,0.0,11.773781448727632,0.0,0.0,6.962809199555308
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5.344786562040158,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.4123098425683995,0.0,0.0,0.0,0.0,0.0,0.0
0.6647399094994038,1.2257599037176967,0.0,0.0,0.0,1.6170738457785658,0.0,0.4910653030421827
0.7359586049665914,0.4965098156943349,0.8581193462225127,0.9861805241664334,0.6690496138377748,0.3534582061678065,0.0,0.7017673501217022
1.1588384230997058,0.6503494057285978,2.21767132753772,2.862092054208584,1.586486575017675,1.040203302482281,0.4061047310196339,0.0
3.4010874415905383,1.21545690882039,4.427261571795678,3.8037667810362055,2.129721102532732,3.3544671492932965,1.7348135691792357,2.544099222906594
1.6813896187427275,0.794698350539968,1.2082192219377663,2.286986384382201,1.0072724153875845,1.5536487170338784,0.8417545723221291,1.3581071374360312
0.8405302882790431,0.7444711613960571,0.8057543553982747,0.0,1.0567769119652566,2.0175365946289747,1.1206885165391536,1.419262755961941
0.0,0.0967008839900258,0.0,0.0,0.2641597455758643,0.0,0.0,0.0
